"Therese 'Resi' Hammerer ","AUT","F"
"Lszl Hammerl","HUN","M"
"Gro Hammerseng ","NOR","F"
"Rebecca Lynn 'Becky' Hammon","RUS","F"
"William Robert 'Bill' Hammond","GBR","M"
"David Thurwell Hammond","USA","M"
"Kathleen 'Kathy' Hammond ","USA","F"
"Leslie Charles Hammond","IND","M"
"Robert Rodney 'Rob' Hammond","AUS","M"
"Wayne Gary Hammond","AUS","M"
"Jen Arhand 'Gene' Hmori","HUN","M"
"Olaf Hampel","GER","M"
"Thomas 'Tommy' Hampson","GBR","M"
"Millard Frank Hampton Jr.","USA","M"
"Sven Helge Hamrin","SWE","M"
"Roman Hamrlk","CZE","M"
"Tetsuo Hamuro","JPN","M"
"Han Geum-Sil","KOR","F"
"Han Gi-Ju","KOR","M"
"Han Gyong-Si","PRK","M"
"Han Hwa-Su","KOR","F"
"Han Hyeon-Suk","KOR","F"
"Han Hyeong-Bae","KOR","M"
"Han Myeong-U","KOR","M"
"Han O-Gyeong","KOR","F"
"Han Pil-Hwa","PRK","F"
"Han Seon-Hui","KOR","F"
"Han Su-An","KOR","M"
"Han Sun-Cheol","KOR","M"
"Han Tianyu","CHN","M"
"Han Xiaopeng","CHN","M"
"Han Xue","CHN","F"
"Han Yaqin","CHN","F"
"Ying Han","GER","F"
"Tsutomu Hanahara","JPN","M"
"Jakub Hank","CZE","M"
"Hanati Silamu","CHN","M"
"Sren Hancke","DEN","M"
"Vincent Hancock","USA","M"
"John Loudwell 'Jack' Hand","CAN","M"
"Yuriko Handa","JPN","F"
"Lilies Handayani","INA","F"
"Louis de Breda 'Lou' Handley","USA","M"
"Karl Hermann Gotthard Handrick","GER","M"
"Emil Handschin","SUI","M"
"Henry Jamison 'Jam' Handy","USA","M"
"Takuya Haneda","JPN","M"
"Tayyiba Mumtaz Haneef-Park","USA","F"
"Birgitte Hanel","DEN","F"
"Horst Ulrich 'Uli' Hnel","FRG","M"
"Martin Hner","GER","M"
"Fiona Hanes-Crawford","AUS","F"
"Halvard Hanevold","NOR","M"
"Hermann Hnggi","SUI","M"
"Cornelia Hanisch","FRG","F"
"Erich Hanisch","GER","M"
"Wolfgang Hanisch","GDR","M"
"Simone Hankin","AUS","F"
"Richard Dennis 'Dick' Hanley","USA","M"
"Edith Margaret Hannam ","GBR","F"
"David Patrick 'Dave' Hannan","CAN","M"
"Thomas G. 'Tommy' Hannan","USA","M"
"Sven Hannawald ","GER","M"
"Lennart Vilhelm Hannelius","FIN","M"
"Hans-Joachim Hannemann","GER","M"
"Ren Hannemann","GER","M"
"Lynley Joye Hannen ","NZL","F"
"Terence Percival 'Ted' Hanney","GBR","M"
"Eric Hnni","SUI","M"
"Kauko Antero Hnninen","FIN","M"
"Kirsi Maaria Hnninen","FIN","F"
"Mika Stefan Hannula","SWE","M"
"Tawin Hanprab","THA","M"
"Ralph Lawrence Hansch","CAN","M"
"Rainer Hanschke","GDR","M"
"Emile Jean Ghislain Hanse","BEL","M"
"Aksel Henry Hansen","NOR","M"
"Alf John Hansen","NOR","M"
"Arvor Hansen","DEN","M"
"Bent Hansen","DEN","M"
"Bernhoff  Otelius Hansen","NOR","M"
"Brendan Joseph Hansen","USA","M"
"Brian Hansen","USA","M"
"Christian Marius Hansen","DEN","M"
"Jrgen Christian Hansen","DEN","M"
"Edmund Carl Marius Mller Hansen","DEN","M"
"Ejvind Willy Hansen","DEN","M"
"Erik Rosendahl Hansen","DEN","M"
"Erik Herman Hansen","DEN","M"
"Frank Hansen","NOR","M"
"Frederick Morgan 'Fred' Hansen","USA","M"
"Frede Hansen","DEN","M"
"Frederik Hansen ","DEN","M"
"Halfdan Nicolai Hansen","NOR","M"
"Hermann 'Hannes' Hansen","GER","M"
"Hans Egill Hansen","NOR","M"
"Hans Jrgen Hansen","DEN","M"
"Hans Trier Hansen","DEN","M"
"Harald Sigvard Hansen","NOR","M"
"Harald Hansen","DEN","M"
"Christian Henrik Hansen","DEN","M"
"Henrik Toft Hansen","DEN","M"
"Henry Peter Christian Hansen","DEN","M"
"Jena Mai Hansen","DEN","F"
"Joseph 'Joey' Hansen","USA","M"
"Johannes Hansen","DEN","M"
"John Angelo Valdemar stergaard Hansen","DEN","M"
"John rsted Hansen","DEN","M"
"Jrgen Emil Hansen","DEN","M"
"Karl Alfred Hansen","SWE","M"
"Karl Aage Hansen","DEN","M"
"Kevin Christopher Hansen","USA","M"
"Kieran Hansen","AUS","M"
"Kristian Aage Hansen ","DEN","M"
"Lasse Norman Hansen","DEN","M"
"Marcel Hansen","BEL","M"
"Aage Marius Hansen","DEN","M"
"Mikkel Hansen","DEN","M"
"Pia Carina Hansen ","SWE","F"
"Poul Henrik Peder Hansen","DEN","M"
"Rasmus Hansen","DEN","M"
"Ren Toft Hansen","DEN","M"
"Sofus Peter Hansen","DEN","M"
"Sverre Hansen","NOR","M"
"Sverre Hilmar Hansen","NOR","M"
"Hanne Trine Hansen","DEN","F"
"Willy Falck Hansen","DEN","M"
"Marcel Fernand Hansenne","FRA","M"
"Boden Joseph 'Bo' Hanson","AUS","M"
"Brooke Louise Hanson ","AUS","F"
"Janine Hanson","CAN","F"
"Leonard Hanson","GBR","M"
"Pontus Hanson","SWE","M"
"Holger Valdemar Hansson","SWE","M"
"Gert Ingvar Severin Hansson","SWE","M"
"Kent Roger Hansson","SWE","M"
"Yuzuru Hanyu","JPN","M"
"Hao Jialu","CHN","F"
"Hao Yun","CHN","M"
"Thomas Happe","FRG","M"
"Ursula Happe ","GER","F"
"Janne Mikael Happonen","FIN","M"
"Masahiko Harada","JPN","M"
"Masao Harada","JPN","M"
"Saho Harada","JPN","F"
"Ingrid Haralamow-Raimann","SUI","F"
"Katrine Lunde Haraldsen","NOR","F"
"Imre Harangi","HUN","M"
"Louis Joseph Harant","USA","M"
"Hisayoshi Harasawa","JPN","M"
"Rudolf Waldemar 'Rudi' Harbig","GER","M"
"Anfernee Deon 'Penny' Hardaway","USA","M"
"Timothy Duane 'Tim' Hardaway","USA","M"
"Sarah Lucy Hardcastle ","GBR","F"
"James Edward 'Trey' Hardee III","USA","M"
"James Edward Harden Jr.","USA","M"
"Timothy M. 'Tim' Harden","USA","M"
"Kelly Hardie","AUS","F"
"Glenn Foster Hardin","USA","M"
"Phyllis May Harding ","GBR","F"
"Tanya Victoria Harding","AUS","F"
"Harold Payne Hardman","GBR","M"
"Harold Hampton Hardwick","ANZ","M"
"Adrien Hardy","FRA","M"
"Catherine 'Cathy' Hardy ","USA","F"
"Jessica Adele Hardy ","USA","F"
"James Herbert 'Jim' Hardy","USA","M"
"Pierre douard Hardy","FRA","M"
"Thomas Truxtun Hare","USA","M"
"Jean-Louis Harel","FRA","M"
"Herbert Nickall 'Bert' Haresnape","GBR","M"
"John Lawson Hargis","USA","M"
"Andrs Hargitay","HUN","M"
"Norman Edward 'Ted' Hargreaves","CAN","M"
"Ingrid Roelinda Haringa","NED","F"
"Gnter Haritz","FRG","M"
"Arsi Ilari Harju","FIN","M"
"Matti Efer 'Efraim' Harju","FIN","M"
"Arto Kalevi Hrknen","FIN","M"
"Kiplan Paul 'Kip' Harkrider","USA","M"
"Bruce Ira Harlan","USA","M"
"Georgina Claire Harland ","GBR","F"
"Carl Hrleman","SWE","M"
"David A. Harlock","CAN","M"
"Johan Georg Harmenberg ","SWE","M"
"Nina Adams Harmer ","USA","F"
"Russell Thomas Harmer","GBR","M"
"Christa Deanne Harmotto-Dietzen","USA","F"
"Arthur Harold 'Art' Harnden","USA","M"
"Eric J. 'E.J.' Harnden","CAN","M"
"Ryan Harnden","CAN","M"
"Curtis Melvin 'Curt' Harnett","CAN","M"
"Marlne Harnois","FRA","F"
"Dawn Harper ","USA","F"
"Donald de Wayne 'Don' Harper","USA","M"
"Ernest 'Ernie' Harper","GBR","M"
"James Harper-Orr","GBR","M"
"Daniel Lee 'Dan' Harrigan","USA","M"
"Lori D. Harrigan ","USA","F"
"John Michael Harrington","USA","M"
"Arthur Ringland Harris","USA","M"
"William White 'Bill' Harris Jr.","USA","M"
"Daniel Lee 'Danny' Harris","USA","M"
"Dionna Marie Harris","USA","F"
"Joseph John 'Joe' Harris","CAN","M"
"Lusia Mae 'Lucy' Harris ","USA","F"
"Michael 'Mike' Harris","CAN","M"
"Otis Harris Jr.","USA","M"
"Reginald Hargreaves 'Reg' Harris","GBR","M"
"Ronald Woodson 'Ronnie' Harris","USA","M"
"Ronald Allen 'Ronnie' Harris","USA","M"
"Alvin Leonardo Harrison","USA","M"
"Audley Hugh Harrison","GBR","M"
"Clifford 'Cliff' Harrison","USA","M"
"George Prifold Harrison","USA","M"
"Joan Cynthia Harrison ","RSA","F"
"Kayla Harrison","USA","F"
"Kerry Lorenzo 'Kenny' Harrison","USA","M"
"Raymond Alan 'Ray' Harrison","GBR","M"
"Regan Dean Harrison","AUS","M"
"Loretta Harrop","AUS","F"
"Kristi Lee Harrower","AUS","F"
"Sara Harstick","GER","F"
"Edward James 'Eddie' Hart","USA","M"
"Michael John 'Mike' Hart","GBR","M"
"Richard Hart","CAN","M"
"Lis Hartel ","DEN","F"
"Christoph Harting","GER","M"
"Robert Harting","GER","M"
"Blythe Hartley","CAN","F"
"Bridgitte Ellen Hartley","RSA","F"
"Margaret Boulton Hartley ","GBR","F"
"Wiesaw Hartman","POL","M"
"Ingrid Hartmann","GER","F"
"Josias Hartmann","SUI","M"
"Karel Hartmann","TCH","M"
"Poul Richard Hartmann","DEN","M"
"Hans-Joachim Hartnick","GDR","M"
"Eddy Hartono Arbie","INA","M"
"Samuel Glenn Hartranft","USA","M"
"Bernd Hartstein","GDR","M"
"Frederik Klaas Jan 'Erik' Hartsuiker","NED","M"
"James 'Jim' Hartung","USA","M"
"Wilfried Hartung","GDR","M"
"Knut Erik 'Pekka' Hartvall","FIN","M"
"Erin Wesley Hartwell","USA","M"
"Curt Hartzell","SWE","M"
"Karen Margrethe Harup ","DEN","F"
"Artem Harutyunyan","GER","M"
"William Gladstone Harvell","GBR","M"
"George Henry Harvey","RSA","M"
"Johannes 'Johs' Harviken","NOR","M"
"Armin Hary","GER","M"
"Trikus Haryanto","INA","M"
"Christiane Harzendorf","GER","F"
"Dagmar Hase","GER","F"
"Michiko Hasegawa-Fukushima","JPN","F"
"Dominik Haek","CZE","M"
"Oswald Haselrieder","ITA","M"
"Josef Hasenhrl","AUT","M"
"Seiko Hashimoto ","JPN","F"
"Shiro Hashizume","JPN","M"
"Harry Eustace Haslam","GBR","M"
"Henry North Haslam","GBR","M"
"Juliet Haslam","AUS","F"
"Thomas Hler","FRG","M"
"Bjrn Borgen Haslv","DEN","M"
"Ali Mahmoud Hassan","EGY","M"
"Manzoor-ul Hassan","PAK","M"
"Kurt Hasse","GER","M"
"Ute Hasse","FRG","F"
"Kaspar Fredrik Hassel","NOR","M"
"Gavin Hassett","CAN","M"
"Natasha Monique Hastings","USA","F"
"Heikki Vihtori Hasu","FIN","M"
"Istvn Hasznos","HUN","M"
"Yoshiaki Hatakeda","JPN","M"
"Annia Portuondo Hatch","USA","F"
"Sidney Herbert Hatch","USA","M"
"John Gatenby 'Jack' Hatfield","GBR","M"
"Ferenc Hatlaczky","HUN","M"
"Gbor Hatos","HUN","M"
"Ola Vigen Hattestad","NOR","M"
"Stine Lise Hattestad ","NOR","F"
"W. James Hatton","GBR","M"
"Frank Otto Haubold","USA","M"
"Thorleif Haug ","NOR","M"
"Anders Olsen Haugen","USA","M"
"Tone Haugen","NOR","F"
"Villy Haugen","NOR","M"
"Margunn Haugenes ","NOR","F"
"Gregory 'Greg' Haughton","JAM","M"
"Sverre Ingolf Haugli","NOR","M"
"Franzisca Hauke","GER","F"
"Tobias Constantin Hauke","GER","M"
"Finn Haunstoft","DEN","M"
"Patrick Hausding","GER","M"
"Lothar Hause","GDR","M"
"Eduard 'Edi' Hauser","SUI","M"
"Jan Hauser","SUI","M"
"Josef Hauser","GER","M"
"Hans Heinrich Haumann","GER","M"
"Simone Hye-Soon Hauswald ","GER","F"
"Kroly Hauszler","HUN","M"
"Matti Antero Hautamki","FIN","M"
"Daniel Havel","CZE","M"
"Jan Havel","TCH","M"
"Vclav Havel","TCH","M"
"Anders Niclas Hvelid","SWE","M"
"Frank Benjamin Havens","USA","M"
"Kurt Karl Haverbeck","GER","M"
"Ji Havlis","TCH","M"
"Yuriy Anatoliyovych Havrylov","EUN","M"
"Donald Trevor 'Don' Hawgood","CAN","M"
"Rechelle Margaret Hawkes","AUS","F"
"Robert Murray Hawkes","GBR","M"
"Harold Ingleby Hawkins","GBR","M"
"Hersey R. Hawkins Jr.","USA","M"
"Martin William Hawkins ","USA","M"
"Stephen Mark 'Steve' Hawkins","AUS","M"
"Cheryl Ann Haworth","USA","F"
"Henry Courtenay Hawtrey","GBR","M"
"Heinrich-Georg 'Heinz' Hax","GER","M"
"Harry Maitland Hay","AUS","M"
"Ren Hayakawa","JPN","F"
"Zafar Hayat","PAK","M"
"Takuji Hayata","JPN","M"
"Michael Haybck","AUT","M"
"Sayed Ali Akbar Haydari","IRI","M"
"Brent Matthew Hayden","CAN","M"
"Robert Lee 'Bob' Hayes","USA","M"
"Brittany Hayes","USA","F"
"Lawrence Bruce Hayes","USA","M"
"Joanna Dove Hayes","USA","F"
"John Joseph 'Johnny' Hayes","USA","M"
"Neville Ronald Hayes","AUS","M"
"S. N. Hayes","GBR","M"
"Robert John 'Rob' Hayles","GBR","M"
"Brett Ronald Hayman","AUS","M"
"Akeem Haynes","CAN","M"
"Sos Hayrapetyan","URS","M"
"Todd Dennys Hays","USA","M"
"Spencer Haywood","USA","M"
"Klmn Hazai ","HUN","M"
"Henri Alphonse Hazebrouck ","FRA","M"
"Walter Raphael 'Walt' Hazzard","USA","M"
"He Chong","CHN","M"
"He Hanbin","CHN","M"
"He Jianping","CHN","F"
"He Jun","CHN","F"
"He Kexin","CHN","F"
"He Liping","CHN","F"
"He Qi","CHN","F"
"He Wenna","CHN","F"
"He Yanwen","CHN","F"
"He Ying","CHN","F"
"He Yingqiang","CHN","M"
"He Zhuoqiang","CHN","M"
"He Zi","CHN","F"
"Donald Charles 'Don' Head","CAN","M"
"Maaike Christiane Head","NED","F"
"Patricia Sue 'Pat' Head ","USA","F"
"Alfred Hearn Healey","GBR","M"
"George Albert Healis","USA","M"
"Cecil Patrick Healy","AUS","M"
"Cecil Patrick Healy","ANZ","M"
"Charles Louis Healy","USA","M"
"Pamela Katherine Healy","USA","F"
"Shane Timothy Heams","USA","M"
"Geraldine Anne Heaney","CAN","F"
"Lacey Earnest Hearn","USA","M"
"Susan Christina 'Sue' Hearnshaw ","GBR","F"
"Liam Nicholas Heath","GBR","M"
"Michael Steward 'Mike' Heath","USA","M"
"Tobin Powell Heath","USA","F"
"Alastair Heathcote","GBR","M"
"Benjamin Basil Heatley","GBR","M"
"Daniel James 'Dany' Heatley","CAN","M"
"John Rutherford 'Jack' Heaton","USA","M"
"Jennison Heaton","USA","M"
"Georges Hebdin","BEL","M"
"Zdravko Hebel","YUG","M"
"Philippe Louis Marius Hbrle","FRA","M"
"Benjamin 'Ben' Hebert","CAN","M"
"Harry Joseph Hebner","USA","M"
"Waltraud J. 'Traudl' Hecher ","AUT","F"
"Duvall Young Hecht","USA","M"
"Grete Heckscher ","DEN","F"
"Doris Linnea Birgitta Hedberg ","SWE","F"
"Ingemar Harald Robert Hedberg","SWE","M"
"Albert Hedderich","FRG","M"
"Kathleen Joan Heddle","CAN","F"
"Whitney Lynn Hedgepeth ","USA","F"
"Benjamin Van Doren 'Ben' Hedges Jr.","USA","M"
"Frederick Charles Hedges","CAN","M"
"Gunnar Robert Hedin","SWE","M"
"Edwin P. 'Ed' Hedley","USA","M"
"Gthe Emanuel Hedlund","SWE","M"
"Per Erik Hedlund","SWE","M"
"Ture Eskil Hedman","SWE","M"
"Chad Paul Hedrick","USA","M"
"Lars Eugen Hedwall","SWE","M"
"Frederike Johanna Maria 'Femke' Heemskerk","NED","F"
"Marianne Yvonne Heemskerk ","NED","F"
"Gerhard Heer","FRG","M"
"Mark Heese","CAN","M"
"Clyde Hefer","AUS","M"
"Charles Augustus Hefferon","RSA","M"
"Jayna Hefford","CAN","F"
"Beat Hefti","SUI","M"
"Anthony 'Anton' Hegarty","GBR","M"
"Csaba Hegeds","HUN","M"
"Ferenc Hegeds","HUN","M"
"Francis Hegerty","AUS","M"
"Stephen Edward 'Steve' Hegg","USA","M"
"Ole Johan Hegge ","NOR","M"
"Anne Heggtveit ","CAN","F"
"Hanne Hegh","NOR","F"
"Hans-Jrgen Hehn","FRG","M"
"Erik Oscar Heiberg","NOR","M"
"Anton Heida","USA","M"
"Ali Reza Heidari","IRI","M"
"Britta Heidemann","GER","F"
"Gnther Heidemann","GER","M"
"Elizabeth Lee 'Beth' Heiden ","USA","F"
"Eric Arthur Heiden","USA","M"
"Jerme Alan 'Jerry' Heidenreich","USA","M"
"Betty Heidler","GER","F"
"Gert Heidler","GDR","M"
"Tor Heiestad","NOR","M"
"Carl Erik 'Inge' Heijbroek","NED","M"
"Karel Heijting","NED","M"
"Irma Heijting-Schuhmacher","NED","F"
"Vin Selim Heikkil ","FIN","M"
"Erik Heil","GER","M"
"Jennifer Heil","CAN","F"
"Hellfried Heilfort","GDR","M"
"Claudia Heill","AUT","F"
"Aimo-Rhys Heilmann","GER","M"
"Andrea Heim ","GDR","F"
"August Heim","GER","M"
"Louis 'Lou' Heim","USA","M"
"Harald Hein","FRG","M"
"John C. Hein","USA","M"
"Karl Hein","GER","M"
"Judith 'Jutta' Heine","GER","F"
"Birgit Heinecke ","GDR","F"
"Roy Heiner","NED","M"
"Silvio Heinevetter","GER","M"
"Helmut Heinhold","GER","M"
"Christina Heinich ","GDR","F"
"Harald Heinke","GDR","M"
"Raimo Yrj Heinonen","FIN","M"
"Alfred Heinrich","GER","M"
"Ignace Heinrich","FRA","M"
"Hans-Jrgen Heinsch","GER","M"
"Ivn Gabriel Heinze","ARG","M"
"Carol Elizabeth Heiss ","USA","F"
"Gustave Marinius Heiss","USA","M"
"Regine Heitzer","AUT","F"
"Milan Hejduk","CZE","M"
"Arnfinn Kolbjrn Heje","NOR","M"
"Petr Hejma","TCH","M"
"Zuzana Hejnov","CZE","F"
"Kurt Helbig","GER","M"
"Karl-Heinz Helbing","FRG","M"
"Franz Held","FRG","M"
"Hendrik Jan 'Henk Jan' Held","NED","M"
"Ryan Held","USA","M"
"Franois Frantz Heldenstein","LUX","M"
"Helen Cristina Santos Luz","BRA","F"
"Alan Boone Helffrich","USA","M"
"Albert Helgerud ","NOR","M"
"Finn Helgesen","NOR","M"
"Herman Alrich Frostrup Helgesen","NOR","M"
"Lars Andreas Helgstrand","DEN","M"
"Anne Helin","FIN","F"
"Henri Hyacinthe Helle","FRA","M"
"Tia Hellebaut ","BEL","F"
"Jaroslav Hellebrand","TCH","M"
"Georges Auguste Hellebuyck Sr.","BEL","M"
"Greta Mettina 'Greet' Hellemans","NED","F"
"Nicolette Hellemans ","NED","F"
"Andr Heller","BRA","M"
"Edvin Erik Hellgren","SWE","M"
"Russell Owen 'Russ' Hellickson","USA","M"
"David Leedom Helliwell","CAN","M"
"Gustaf Walfrid Hellman","SWE","M"
"Angelika Hellmann ","GDR","F"
"Martina Helga Hellmann ","GDR","F"
"Ott Hellmich","HUN","M"
"Carl Marcus Joakim Hellner","SWE","M"
"Nils Erik Hellsten","SWE","M"
"Nils Robert Hellsten","SWE","M"
"Voitto Valdemar Hellstn","FIN","M"
"Carl Leopold Hellstrm","SWE","M"
"Kristian Hellstrm","SWE","M"
"Mathew Glen Helm","AUS","M"
"Rdiger Helm","GDR","M"
"Margitta Helmbold-Gummel","GDR","F"
"Raimo Ilmari Helminen","FIN","M"
"Kurt Helmudt","DEN","M"
"Brenda Mersereau Helser ","USA","F"
"Hugo Alexander Helsten","DEN","M"
"Ingeborg 'Inge' Helten","FRG","F"
"Maurice Constant Maria Hemelsoet","BEL","M"
"David Peter 'Dave' Hemery","GBR","M"
"Matthew E. 'Matt' Hemingway","USA","M"
"Ralf-Peter Hemmann","GDR","M"
"Heini Hemmi","SUI","M"
"Deon Marie Hemmings","JAM","F"
"Claudia Hempel ","GDR","F"
"Jan Hempel","GER","M"
"Udo Hempel","FRG","M"
"Ale Hemsk","CZE","M"
"Nicolas Hnard","FRA","M"
"John Frederick Hencken","USA","M"
"Danielle Henderson","USA","F"
"Jeffrey 'Jeff' Henderson","USA","M"
"Mark Andrew Henderson","USA","M"
"Monique Marie Henderson","USA","F"
"Albert Percy 'Red' Henderson","CAN","M"
"Thomas Edward 'Tom' Henderson","USA","M"
"Hendrawan","INA","M"
"John Henry Hendrickson","USA","M"
"Desiree Helne 'Irene' Hendriks","NED","F"
"Kaj Hendriks","NED","M"
"Brunhilde Hendrix ","GER","F"
"Friedrich Walter 'Fritz' Hendrix","GER","M"
"Johannes Hendrikus 'Jan' Hengeveld","NED","M"
"Sonja Henie ","NOR","F"
"James P. 'Jimmy' Henigan","USA","M"
"Louis Henin","BEL","M"
"Justine Henin-Hardenne","BEL","F"
"Jana Henke","GER","F"
"Andrea Henkel ","GER","F"
"Manuela Henkel","GER","F"
"Rainer Henkel","FRG","M"
"Reinhold 'Roy' Henkel","CAN","M"
"Ernest John Henley","GBR","M"
"Timothy Henry 'Tim' Henman","GBR","M"
"Christian Henn","FRG","M"
"Monique Hennagan","USA","F"
"Jan Margo Henne ","USA","F"
"Jill M. Henneberg","USA","F"
"Barbara-Maria 'Barbi' Henneberger","GER","F"
"Thamar Nanette Henneken","NED","F"
"Robert Joseph Charles Hennet","BEL","M"
"Edward August 'Ed' Hennig","USA","M"
"Roland Hennig","GDR","M"
"Gerhard Hennige","FRG","M"
"Anne Elizabeth Henning ","USA","F"
"Cameron John 'Cam' Henning","CAN","M"
"Josephine Henning","GER","F"
"Rdiger Henning","FRG","M"
"Thor Bernhard Henning","SWE","M"
"Egon Henninger","GER","M"
"Egon Henninger","GDR","M"
"Markus Antonius 'Mark' Henrich","FRG","M"
"Karl Heinz Henrichs","GER","M"
"Karl Heinz Henrichs","FRG","M"
"John Malcolm 'Jon' Henricks","AUS","M"
"Henriette Henriksen ","NOR","F"
"Niels Laulund Henriksen","DEN","M"
"Tage Henriksen","DEN","M"
"Emil Henriques","SWE","M"
"Constantin Henriquez","HAI","M"
"David Andrs Henrquez Espinoza","CHI","M"
"Thais Henrquez Torres","ESP","F"
"Francis Henriquez de Zubira","COL","M"
"Desiree Latifah N. Henry","GBR","F"
"George Ernest Morrison Henry","AUS","M"
"Frank Sherman Henry","USA","M"
"Guy Vernor Henry Jr.","USA","M"
"Jean-Michel Henry","FRA","M"
"James Edward 'Jim' Henry","USA","M"
"Jodie Clare Henry","AUS","F"
"Kenneth Charles 'Ken' Henry","USA","M"
"Ludi 'Lea' Henry ","USA","F"
"William Henry","GBR","M"
"Samantha Henry-Robinson","JAM","F"
"Pascal Hens","GER","M"
"Alfred Hensel","GER","M"
"Gillian 'Jill' Henselwood","CAN","F"
"Josiah 'Joe' Henson","USA","M"
"Samuel 'Sammie' Henson","USA","M"
"Franziska Constanze Hentschel ","GER","F"
"Jukka Mika Petteri Hentunen","FIN","M"
"Stefan Henze","GER","M"
"Heo Sun-Yeong","KOR","F"
"Heo Yeong-Suk","KOR","F"
"Michael David Hepburn","AUS","M"
"Uwe Heppner","GDR","M"
"William Sharp Hannah 'Billy' Herald","AUS","M"
"Maxi Herber ","GER","F"
"Garry Gerard Paul Herbert","GBR","M"
"Johannes Friedrich Herbert","GER","M"
"Llewellyn George Herbert","RSA","M"
"Brian A. Herbinson","CAN","M"
"Christine Herbst ","GDR","F"
"Reinfried Herbst","AUT","M"
"Claudette 'Claudie' Herbster-Josland","FRA","F"
"Istvn Herczeg","HUN","M"
"Jozef Herda","TCH","M"
"Sonia Isabel Heredia","PER","F"
"Sabrina Hering","GER","F"
"Virginie Claire Dsire Marie Hriot","FRA","F"
"Erland Franz Herkenrath","SUI","M"
"Erich Otto Friedrich Herker","GER","M"
"Hans Christian Herlak ","DEN","M"
"Douglas John 'Doug' Herland","USA","M"
"Jan Hemnek","TCH","M"
"Arthur Alfred Hermann","FRA","M"
"William John 'Bill' Hermann","USA","M"
"Jacob Hermann","GER","M"
"Joseph Hermans","BEL","M"
"Helmer Hermansen","NOR","M"
"Jos Antonio Hermida Ramos","ESP","M"
"Jos Alberto Hernndez Prez","CUB","M"
"Anaisis Hernndez Sarria","CUB","F"
"Ariel Hernndez Azcuy","CUB","M"
"Fernando Hernndez Casado","ESP","M"
"Ismael Marcelo Hernndez Uscanga","MEX","M"
"Israel Hernndez Planas","CUB","M"
"Jorge Hernndez Padrn","CUB","M"
"Lauren Zoe 'Laurie' Hernandez","USA","F"
"Mara de la Paz 'Maripi' Hernndez Margalot","ARG","F"
"Miguel Hernndez Snchez","ESP","M"
"Nico Miguel Hernandez","USA","M"
"No Hernndez Valentn","MEX","M"
"Orlando Hernndez Pedroso","CUB","M"
"Roberto Hernndez Prendes","CUB","M"
"Silvio Hernndez del Valle","MEX","M"
"Stefany del Carmen Hernndez Mendoza","VEN","F"
"Yampier Hernndez Gonzales","CUB","M"
"Juan Bautista Hernndez Prez","CUB","M"
"Juan Hernndez Sierra","CUB","M"
"Anderson Hernanes de Carvalho Andrade Lima","BRA","M"
"Guillermo Gustavo 'Willy' Hernangmez Geuer","ESP","M"
"Istvn Hernek","HUN","M"
"Jens-Peter Herold","GDR","M"
"Henri Louis Hrouin Sr.","FRA","M"
"Camilla Herrem","NOR","F"
"Angel Herrera Vera","CUB","M"
"Eladio Oscar Herrera","ARG","M"
"Hctor Herrera Ortz","CUB","M"
"Hctor Miguel Herrera Lpez","MEX","M"
"Pablo Herrera Allepuz","ESP","M"
"Ruperto Herrera Tabio","CUB","M"
"Toms Herrera Martnez","CUB","M"
"Horace 'Hank' Herring","USA","M"
"Maurice Herriott","GBR","M"
"Bernhard Erich 'Bernd' Herrmann","FRG","M"
"Denise Herrmann","GER","F"
"Erich Herrmann","GER","M"
"Walter Herrmann","ARG","M"
"Hugo Herrnhof","ITA","M"
"Steen Steensen Herschend","DEN","M"
"Nicole Herschmann","GER","F"
"Otto Herschmann","AUT","M"
"Thomas Alan 'Tom' Herschmiller","CAN","M"
"Montgomery Hart 'Moe' Herscovitch","CAN","M"
"Erik Johan Herseth","NOR","M"
"Magnus 'Max' Herseth","NOR","M"
"Albert mile Reneld Hersoy","FRA","M"
"Hjalmar Herup","DEN","M"
"Jean Herv","FRA","M"
"Timm Herzbruch","GER","M"
"Hans He","GER","M"
"Sabine He ","GDR","F"
"Lutz Helich","GDR","M"
"Erika Hess ","SUI","F"
"Max Hess","USA","M"
"Veronika Hesse-Schmidt","GDR","F"
"Mats Gunnar Hessel","SWE","M"
"David A. Hesser","USA","M"
"Michael Steven 'Mike' Hessman","USA","M"
"Carl Rupert Hester","GBR","M"
"Mihly Hesz ","HUN","M"
"Tor-Arne Hetland","NOR","M"
"Georg Hettich","GER","M"
"Urban Hettich","FRG","M"
"Gerhard Hetz","GER","M"
"Amy Hetzel","AUS","F"
"Gaston Heuet","FRA","M"
"James Frederic 'Jimmy' Heuga","USA","M"
"Olaf Heukrodt","GDR","M"
"Olaf Heukrodt","GER","M"
"Patrick Heuscher","SUI","M"
"Jrgen Heuser","GDR","M"
"Istvn Hevesi","HUN","M"
"Harold Neil Hewitt","AUS","M"
"Jessica Hewitt","CAN","F"
"Ilse Heylen ","BEL","F"
"Bengt Heyman","SWE","M"
"Aribert Joachim Leonard Heymann","GER","M"
"Delphyne Heymann-Burlet","FRA","F"
"Emilie-Joane Heymans","CAN","F"
"Penelope 'Penny' Heyns","RSA","F"
"Thomas Edward 'Ted' Hibberd","CAN","M"
"Frederick Newton Hibbins","GBR","M"
